cost,quality,discharge,income,provider_id,provider
1032,882,1195,83,200063,PENOBSCOT BAY MEDICAL CENTER
1593,843,1196,2405,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER
1199,2536,1196,2692,120006,CASTLE MEDICAL CENTER
1286,1498,1198,1715,140052,OSF SAINT ANTHONY'S HEALTH CENTER
1398,152,1198,2169,450697,SOUTHWEST GENERAL HOSPITAL
1375,421,1200,2469,50755,SHERMAN OAKS HOSPITAL
745,2631,1201,2333,30131,O.A.S.I.S. HOSPITAL
1028,1685,1202,479,490019,CULPEPER REGIONAL HOSPITAL
1053,1344,1203,1418,230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL
1377,574,1204,866,100206,MEMORIAL HOSPITAL OF TAMPA
1241,2299,1205,795,100292,SACRED HEART HOSPITAL ON THE EMERALD COAST
1107,1555,1205,1697,140275,GENESIS HEALTH SYSTEM
1195,1213,1207,1599,430014,AVERA ST LUKES
1353,1600,1207,2187,450855,HARLINGEN MEDICAL CENTER
1621,623,1209,2550,50616,ST JOHNS PLEASANT VALLEY HOSPITAL
1058,69,1210,1670,140103,ST BERNARD HOSPITAL
1061,1090,1211,1749,260048,TRUMAN MEDICAL CENTER HOSPITAL HILL
953,1881,1211,8,220016,BAYSTATE FRANKLIN MEDICAL CENTER
1508,729,1213,827,100183,CORAL GABLES HOSPITAL
1044,1213,1214,492,490037,RIVERSIDE SHORE MEMORIAL HOSPITAL
1568,1156,1214,1836,190177,LAKEVIEW REGIONAL MEDICAL CENTER
1123,729,1216,1671,140206,NORWEGIAN-AMERICAN HOSPITAL
1165,623,1216,1262,360234,MERCY HEALTH - WEST HOSPITAL
1130,2158,1218,2017,450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE
1381,1813,1219,2662,50498,SUTTER AUBURN FAITH HOSPITAL
1050,1261,1220,404,390125,WAYNE MEMORIAL HOSPITAL
1323,331,1221,185,330399,ST BARNABAS HOSPITAL
1004,1090,1222,99,70021,WINDHAM COMM MEM HOSP & HATCH HOSP
1509,1156,1223,2007,450742,LAKE POINTE MEDICAL CENTER
1065,69,1224,197,330006,ST JOSEPH'S MEDICAL CENTER
1781,1090,1225,2424,50696,KECK HOSPITAL OF USC
1290,1090,1226,656,420010,CAROLINA PINES REGIONAL MEDICAL CENTER
1689,943,1227,1095,250072,MERIT HEALTH CENTRAL
917,215,1227,268,330175,"CORTLAND REGIONAL MEDICAL CENTER, INC"
1063,1775,1227,1159,180002,WHITESBURG ARH HOSPITAL
1019,517,1230,309,330277,CORNING HOSPITAL
961,152,1231,29,220017,CARNEY HOSPITAL
1461,1966,1231,1205,360262,MERCY ST ANNE HOSPITAL
1163,1441,1233,1854,190167,MERCY REGIONAL MEDICAL CENTER
1382,791,1233,595,340129,LAKE NORMAN REGIONAL MEDICAL CENTER
1245,517,1235,2048,450747,PALESTINE REGIONAL MEDICAL CENTER
1582,379,1236,1772,170176,OVERLAND PARK REG MED CTR
1254,1038,1237,649,420030,COLLETON MEDICAL CENTER
1237,1213,1238,511,490110,LEWISGALE HOSPITAL MONTGOMERY
1023,2453,1238,1849,190053,JENNINGS AMERICAN LEGION HOSPITAL
1219,729,1240,2148,450072,BRAZOSPORT REGIONAL HEALTH SYSTEM
1167,2057,1240,1523,520113,BAY AREA MEDICAL CENTER
1324,379,1240,921,10114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM"
1174,1881,1243,1352,150086,DEARBORN COUNTY HOSPITAL
1376,1600,1244,2126,670077,METHODIST WEST HOUSTON HOSPITAL
950,1498,1244,552,510030,DAVIS MEDICAL CENTER
1242,1734,1246,716,110128,MEADOWS REGIONAL MEDICAL CENTER
1457,517,1246,2665,50414,MERCY HOSPITAL OF FOLSOM
1126,1156,1248,1137,180143,SAINT JOSEPH EAST
1279,1852,1249,1851,190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER
992,2280,1250,1444,230081,MUNSON HEALTHCARE CADILLAC HOSPITAL
1437,331,1250,994,440194,TRISTAR HENDERSONVILLE MEDICAL CENTER
1419,82,1252,996,440193,UNIVERSITY MEDICAL CENTER
943,1852,1252,1415,230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT
1100,1498,1252,1424,230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY
1091,2344,1255,1946,370023,"DUNCAN REGIONAL HOSPITAL, INC"
958,2468,1256,1305,150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE
1373,943,1257,892,100299,LAKEWOOD RANCH MEDICAL CENTER
995,1213,1257,603,340024,SAMPSON REGIONAL MEDICAL CENTER
1064,82,1259,184,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER
935,1213,1260,1209,360096,EAST LIVERPOOL CITY HOSPITAL
1501,2413,1261,833,100296,DOCTORS HOSPITAL INC
798,2707,1262,1183,360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL
1074,729,1263,520,490115,TWIN COUNTY REGIONAL HOSPITAL
1255,992,1264,1501,520189,AURORA MEDICAL CTR KENOSHA
1730,1038,1265,1736,140184,HEARTLAND REGIONAL MEDICAL CENTER
1141,2057,1265,1128,180018,ST CLAIRE REGIONAL MEDICAL CENTER
1059,574,1267,269,330218,OSWEGO HOSPITAL
1017,1090,1268,311,330307,CAYUGA MEDICAL CENTER AT ITHACA
1249,1090,1268,380,390225,EPHRATA COMMUNITY HOSPITAL
1328,1213,1270,1889,190164,BYRD REGIONAL HOSPITAL
1081,791,1271,245,330047,ST MARY'S HOSPITAL AT AMSTERDAM
1235,1090,1272,1546,520088,ST AGNES HOSPITAL
1315,294,1272,2356,30110,ABRAZO WEST CAMPUS
1133,1685,1274,483,490130,RIVERSIDE WALTER REED HOSPITAL
1470,179,1275,895,100267,ENGLEWOOD COMMUNITY HOSPITAL
1650,943,1276,874,100180,ST PETERSBURG GENERAL HOSPITAL
1178,2212,1276,586,340099,VIDANT ROANOKE CHOWAN HOSPITAL
1208,465,1278,2357,30043,CANYON VISTA MEDICAL CENTER
1520,1393,1279,2162,450643,DOCTORS HOSPITAL OF LAREDO
1269,1090,1280,1164,180116,JACKSON PURCHASE MEDICAL CENTER
1441,729,1280,2388,320006,EASTERN NEW MEXICO MEDICAL CENTER
1202,39,1282,248,330180,SAMARITAN HOSPITAL
1418,791,1283,1965,370202,HILLCREST HOSPITAL SOUTH
1246,1213,1284,1634,140292,ADVENTIST GLENOAKS
1516,1344,1285,148,310091,MEMORIAL HOSPITAL OF SALEM COUNTY
1652,574,1285,2552,50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
1809,943,1287,2596,50457,ST MARY'S MEDICAL CENTER
1250,1309,1287,646,420020,GEORGETOWN MEMORIAL HOSPITAL
1277,1498,1289,529,490060,CLINCH VALLEY MEDICAL CENTER
1308,1393,1290,2070,450203,WEATHERFORD REGIONAL MEDICAL CENTER
1530,2057,1291,2690,120026,PALI MOMI MEDICAL CENTER
1095,1966,1292,70,200021,MID COAST HOSPITAL
920,882,1293,289,330163,EASTERN NIAGARA HOSPITAL
1348,421,1294,452,80003,ST FRANCIS HOSPITAL
1090,843,1294,1915,40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER
1359,1498,1296,1167,180124,GREENVIEW REGIONAL HOSPITAL
1462,1555,1297,61,300005,LAKES REGION GENERAL HOSPITAL
1300,673,1298,260,330386,CATSKILL REGIONAL MEDICAL CENTER
1267,2569,1299,592,340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN
1619,882,1300,1717,140125,GATEWAY REGIONAL MEDICAL CENTER
1544,1090,1300,1999,450669,MEDICAL CENTER OF LEWISVILLE
1103,1600,1302,1612,270003,ST PETER'S HOSPITAL
1271,1261,1303,1817,280125,FAITH REGIONAL HEALTH SERVICES
1280,1309,1304,2300,130003,ST JOSEPH REGIONAL MEDICAL CENTER
1450,673,1305,2728,380050,SKY LAKES MEDICAL CENTER
1164,673,1305,351,390178,UPMC HORIZON
1337,1966,1307,2230,450876,LUBBOCK HEART HOSPITAL LP
1453,2453,1308,143,310031,DEBORAH HEART AND LUNG CENTER
1189,1441,1309,1544,520160,APPLETON MEDICAL CENTER
1572,2322,1310,2108,450340,SAN ANGELO COMMUNITY MEDICAL CENTER
1179,1923,1310,1954,370018,JANE PHILLIPS MEDICAL CENTER
1117,48,1312,1662,140124,JOHN H STROGER JR HOSPITAL
1206,2024,1312,1172,180056,METHODIST HOSPITAL
1743,882,1312,2400,290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS
1380,1923,1312,2351,30123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER
1034,1775,1316,534,510002,GREENBRIER VALLEY MEDICAL CENTER
965,671,1317,1665,140115,THOREK MEMORIAL HOSPITAL
1594,331,1318,1811,280030,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER
1282,2508,1318,730,110023,GORDON HOSPITAL
1741,882,1320,2195,670056,SETON MEDICAL CENTER HAYS
1264,2433,1321,581,340107,VIDANT EDGECOMBE HOSPITAL
1232,1852,1322,1729,140058,PASSAVANT AREA HOSPITAL
1469,882,1323,1839,190040,SLIDELL MEMORIAL HOSPITAL
1766,1344,1323,2246,670047,SIERRA PROVIDENCE EAST MEDICAL CENTER
1343,1393,1325,909,100043,MEASE DUNEDIN HOSPITAL
1140,1923,1326,938,10079,ATHENS-LIMESTONE HOSPITAL
1633,35,1327,2397,290007,UNIVERSITY MEDICAL CENTER
1054,843,1328,307,330103,OLEAN GENERAL HOSPITAL
1435,1156,1329,1752,260062,SAINT LUKES NORTHLAND HOSPITAL
1266,623,1330,1235,360078,ROBINSON MEMORIAL HOSPITAL
1331,2125,1331,1271,360239,SYCAMORE MEDICAL CENTER
1623,294,1332,2394,290012,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS
1147,1923,1333,1165,180027,MURRAY-CALLOWAY COUNTY HOSPITAL
1497,992,1333,880,100099,LAKE WALES MEDICAL CENTER
1527,1600,1335,2278,60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
1361,215,1336,2166,450130,NIX HEALTH CARE SYSTEM
1504,673,1337,2072,450039,JPS HEALTH NETWORK
1649,2299,1338,2052,450484,WOODLAND HEIGHTS MEDICAL CENTER
1411,1344,1339,2106,450587,BROWNWOOD REGIONAL MEDICAL CENTER
1278,1600,1339,318,390002,UPMC MCKEESPORT
1356,1441,1341,1331,150026,IU HEALTH GOSHEN HOSPITAL
1052,623,1342,622,340064,WILKES REGIONAL MEDICAL CENTER
1555,791,1343,2535,50678,ORANGE COAST MEMORIAL MEDICAL CENTER
1051,992,1344,1140,180050,HARLAN ARH HOSPITAL
960,1498,1345,1243,360010,UNION HOSPITAL
1550,1600,1346,2565,50232,FRENCH HOSPITAL MEDICAL CENTER
1076,465,1347,349,390016,JAMESON MEMORIAL HOSPITAL
1119,1156,1348,371,390048,GEISINGER-LEWISTOWN HOSPITAL
1162,1852,1349,561,340123,RANDOLPH HOSPITAL
1251,1923,1350,1357,150069,KING'S DAUGHTERS' HEALTH
1230,1992,1351,1438,230072,HOLLAND COMMUNITY HOSPITAL
997,2181,1351,943,10061,HIGHLANDS MEDICAL CENTER
1523,1309,1353,1661,140018,MT SINAI HOSPITAL MEDICAL CENTER
1351,2433,1354,796,100266,GULF BREEZE HOSPITAL
1883,574,1354,2607,50002,ST ROSE HOSPITAL
1560,843,1356,1769,170182,MENORAH MEDICAL CENTER
1073,215,1357,306,330239,WOMAN'S CHRISTIAN ASSOCIATION
1191,1498,1358,55,410004,ROGER WILLIAMS MEDICAL CENTER
1326,2605,1358,1940,370234,OKLAHOMA HEART HOSPITAL SOUTH
1197,1685,1360,16,220084,EMERSON HOSPITAL
1676,421,1360,236,330246,ST CHARLES HOSPITAL
1366,61,1360,187,330127,JACOBI MEDICAL CENTER
1561,1813,1363,2572,50492,CLOVIS COMMUNITY MEDICAL CENTER
1143,1344,1364,562,340060,MOREHEAD MEMORIAL HOSPITAL
912,1,1364,1680,140197,METHODIST HOSPITAL OF CHICAGO
1294,2569,1366,1650,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS
1368,1852,1366,56,300017,PARKLAND MEDICAL CENTER
1396,623,1368,1771,170185,SAINT LUKE'S SOUTH HOSPITAL
1349,152,1369,851,100268,WEST BOCA MEDICAL CENTER
1709,127,1370,855,100269,PALMS WEST HOSPITAL
1727,1775,1370,710,110161,NORTHSIDE HOSPITAL
1211,1038,1370,531,510071,BLUEFIELD REGIONAL MEDICAL CENTER
1365,2508,1373,1488,520207,AURORA MEDICAL CENTER
1196,1090,1374,294,330102,KENMORE MERCY HOSPITAL
1556,215,1375,881,100049,HIGHLANDS REGIONAL MEDICAL CENTER
1284,2024,1376,1471,160047,METHODIST JENNIE EDMUNDSON
1177,2181,1376,1983,370149,ST ANTHONY SHAWNEE HOSPITAL
1583,1852,1378,1741,260176,DES PERES HOSPITAL
1635,379,1379,141,310115,HACKETTSTOWN REGIONAL MEDICAL CENTER
1360,331,1379,2698,120007,KUAKINI MEDICAL CENTER
1514,1344,1381,872,100126,PALMS OF PASADENA HOSPITAL
1239,2444,1382,1567,240056,RIDGEVIEW MEDICAL CENTER
1410,1261,1383,2761,500019,PROVIDENCE CENTRALIA HOSPITAL
1974,179,1384,2588,50197,SEQUOIA HOSPITAL
1181,1261,1384,1212,360125,ASHTABULA COUNTY MEDICAL CENTER
1137,1685,1384,342,390173,INDIANA REGIONAL MEDICAL CENTER
1503,1090,1387,2708,380017,LEGACY GOOD SAMARITAN MEDICAL CENTER
1614,215,1388,1013,440144,HARTON REGIONAL MEDICAL CENTER
805,2725,1389,1904,40147,ARKANSAS SURGICAL HOSPITAL
1452,127,1389,2446,50350,BEVERLY HOSPITAL
1430,882,1391,1821,280061,REGIONAL WEST MEDICAL CENTER
1468,421,1392,2335,30030,ABRAZO CENTRAL CAMPUS
774,2695,1393,1935,370222,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C"
1299,1393,1393,509,490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC"
1738,1600,1395,2021,450678,DOCTORS HOSPITAL
1479,1685,1396,2349,30122,BANNER GATEWAY MEDICAL CENTER
1291,2497,1397,1560,240213,HEALTHEAST WOODWINDS HOSPITAL
1476,1923,1397,1046,440072,DYERSBURG REGIONAL MEDICAL CENTER
1226,1261,1397,587,340119,STANLY REGIONAL MEDICAL CENTER
1895,1393,1400,446,390127,PHOENIXVILLE HOSPITAL
1362,1650,1401,2099,450152,METROPLEX HOSPITAL
1669,215,1402,1109,250007,MERIT HEALTH BILOXI
1236,1038,1403,549,510023,WEIRTON MEDICAL CENTER
1467,791,1404,2363,30114,ORO VALLEY HOSPITAL
1388,1685,1405,991,440046,TRISTAR HORIZON MEDICAL CENTER
1305,215,1405,1594,240100,SANFORD BEMIDJI MEDICAL CENTER
1588,1813,1407,1200,360074,FLOWER HOSPITAL
1223,843,1408,569,340132,MARIA PARHAM MEDICAL CENTER
1354,843,1409,1691,140160,FHN MEMORIAL HOSPITAL
1655,1441,1409,2264,60027,BOULDER COMMUNITY FOOTHILLS HOSPITAL
1285,2181,1411,527,490013,SENTARA HALIFAX REGIONAL HOSPITAL
1327,517,1411,1014,440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER
1358,729,1413,1495,520027,COLUMBIA ST MARYS HOSPITAL OZAUKEE
1229,1992,1413,1351,150011,MARION GENERAL HOSPITAL
1581,791,1415,2556,50261,SIERRA VIEW MEDICAL CENTER
1705,331,1416,2437,50104,SAINT FRANCIS MEDICAL CENTER
1797,1923,1417,2039,450702,LONGVIEW REGIONAL MEDICAL CENTER
1802,39,1418,2638,50038,SANTA CLARA VALLEY MEDICAL CENTER
1899,574,1419,420,390081,DELAWARE COUNTY MEMORIAL HOSPITAL
1677,517,1420,507,490020,JOHN RANDOLPH MEDICAL CENTER
1257,1090,1420,2033,450352,HUNT REGIONAL MEDICAL CENTER
1642,574,1420,1642,140049,WEST SUBURBAN MEDICAL CENTER
1875,379,1420,2449,50581,LAKEWOOD REGIONAL MEDICAL CENTER
1180,574,1424,267,330235,AUBURN COMMUNITY HOSPITAL
1261,2397,1425,753,110089,COFFEE REGIONAL MEDICAL CENTER
1397,379,1425,2727,380002,ASANTE THREE RIVERS MEDICAL CENTER
1489,215,1427,2743,500011,HIGHLINE MEDICAL CENTER
1731,992,1427,2253,60113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
1670,992,1429,2739,500064,HARBORVIEW MEDICAL CENTER
1225,1813,1430,389,390031,SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET
1830,379,1431,686,110198,NORTH FULTON HOSPITAL
1914,882,1431,1826,190176,TULANE MEDICAL CENTER
1638,127,1431,2506,50045,EL CENTRO REGIONAL MEDICAL CENTER
1383,1966,1431,2344,30105,BANNER HEART HOSPITAL
1334,1090,1435,1820,280065,GREAT PLAINS HEALTH
1427,1813,1435,2144,450847,MEMORIAL HERMANN KATY HOSPITAL
1849,1344,1435,2197,670041,SETON MEDICAL CENTER WILLIAMSON
1609,1038,1438,1052,440228,SAINT FRANCIS BARTLETT MEDICAL CENTER
1355,2125,1439,658,420105,MCLEOD LORIS SEACOAST HOSPITAL
1471,2299,1440,1757,260017,PHELPS COUNTY REGIONAL MEDICAL CENTER
1832,1600,1441,2569,50633,TWIN CITIES COMMUNITY HOSPITAL
1297,2024,1442,1291,360095,BLANCHARD VALLEY HOSPITAL
1460,1393,1442,1213,360192,UH GEAUGA MEDICAL CENTER
1546,2158,1444,194,330261,PHELPS MEMORIAL HOSPITAL ASSN
1253,1156,1445,374,390065,GETTYSBURG HOSPITAL
1378,30,1446,207,330202,KINGS COUNTY HOSPITAL CENTER
1413,1685,1447,1349,150007,COMMUNITY HOWARD REGIONAL HEALTH INC
1871,215,1447,2624,50079,DOCTORS MEDICAL CENTER - SAN PABLO
1541,943,1449,1326,150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL
1151,1309,1449,388,390013,EVANGELICAL COMMUNITY HOSPITAL
1158,2261,1451,86,470012,SOUTHWESTERN VERMONT MEDICAL CENTER
1500,2125,1451,1643,140063,RUSH OAK PARK HOSPITAL
1605,2486,1453,2696,120022,STRAUB CLINIC AND HOSPITAL
1289,2413,1454,1300,150005,HENDRICKS REGIONAL HEALTH
1293,465,1455,1376,230031,ST JOSEPH MERCY PORT HURON
1740,2322,1456,639,420083,MARY BLACK MEMORIAL HOSPITAL
1338,2280,1456,961,10149,BAPTIST MEDICAL CENTER EAST
1884,421,1458,430,390080,JEANES HOSPITAL
1075,2725,1459,2528,50769,HOAG ORTHOPEDIC INSTITUTE
1412,1685,1460,2710,380060,ADVENTIST MEDICAL CENTER
1205,791,1461,2753,500072,OLYMPIC MEDICAL CENTER
1192,1555,1462,389,390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET
1454,1600,1463,815,100050,PALM SPRINGS GENERAL HOSPITAL
1367,943,1463,1467,160146,ST LUKES REGIONAL MEDICAL CENTER
1379,1775,1465,1463,160016,TRINITY REGIONAL MEDICAL CENTER
1502,843,1465,2724,380075,PROVIDENCE MEDFORD MEDICAL CENTER
1374,1775,1467,630,420048,KERSHAW HEALTH
1869,1309,1468,2182,450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC"
1570,1156,1469,444,390329,EINSTEIN MEDICAL CENTER MONTGOMERY
1794,465,1470,168,310060,ST LUKE'S WARREN HOSPITAL
1495,2212,1470,1807,280081,CHI HEALTH IMMANUEL
1449,623,1472,244,330340,SOUTHAMPTON HOSPITAL
1220,517,1473,305,330226,UNITY HOSPITAL OF ROCHESTER
1389,791,1473,2771,500119,VALLEY HOSPITAL
1678,127,1475,2538,50426,WEST ANAHEIM MEDICAL CENTER
1800,61,1476,2559,50295,MERCY HOSPITAL
1485,1881,1476,809,100316,PALM BAY HOSPITAL
1258,2322,1478,77,200001,ST JOSEPH HOSPITAL
1844,943,1478,2234,450558,ABILENE REGIONAL MEDICAL CENTER
1761,729,1480,2080,450087,NORTH HILLS HOSPITAL
1639,1441,1481,2257,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
1434,1498,1481,103,70031,GRIFFIN HOSPITAL
1169,1498,1483,508,490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC"
1681,2238,1484,395,390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS
1298,179,1484,1976,370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY
1444,1650,1486,1087,250099,GREENWOOD LEFLORE HOSPITAL
1431,1775,1487,2704,380089,LEGACY MERIDIAN PARK MEDICAL CENTER
1320,1309,1488,11,220001,"HEALTHALLIANCE HOSPITALS, INC"
1217,465,1488,256,330094,COLUMBIA MEMORIAL HOSPITAL
1214,943,1490,1900,40084,SALINE MEMORIAL HOSPITAL
1845,673,1490,2651,50335,SONORA REGIONAL MEDICAL CENTER
2056,1498,1492,2615,50283,VALLEYCARE MEDICAL CENTER
1370,791,1493,455,80009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL
1746,1555,1494,2526,50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA
1998,82,1494,2484,50132,SAN GABRIEL VALLEY MEDICAL CENTER
1415,574,1496,2760,500031,GRAYS HARBOR COMMUNITY HOSPITAL
1901,2181,1497,831,100154,SOUTH MIAMI HOSPITAL
1401,2181,1497,1743,260025,HANNIBAL REGIONAL HOSPITAL
1918,152,1499,2346,30121,"MOUNTAIN VISTA MEDICAL CENTER, LP"
1975,179,1500,2406,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER
1739,729,1500,886,100047,BAYFRONT HEALTH PUNTA GORDA
1712,1090,1502,2152,450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS
1983,1923,1502,2669,50254,MARSHALL MEDICAL CENTER
1182,2158,1504,1,220024,HOLYOKE MEDICAL CENTER
1442,882,1505,1230,360075,UHHS RICHMOND HEIGHTS HOSPITAL
1694,574,1506,2681,50150,SIERRA NEVADA MEMORIAL HOSPITAL
1764,294,1507,850,100275,WELLINGTON REGIONAL MEDICAL CENTER
1296,1090,1508,610,340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER
1558,1650,1508,1629,140286,KISHWAUKEE COMMUNITY HOSPITAL
1507,1555,1510,1471,160028,CHI HEALTH MERCY COUNCIL BLUFFS
1486,1213,1511,1525,520075,ST VINCENT HOSPITAL
1394,1775,1512,1234,360091,MEDINA HOSPITAL
1403,215,1513,293,330219,ERIE COUNTY MEDICAL CENTER
1878,2212,1514,2612,50013,ST HELENA HOSPITAL
1557,127,1515,1922,40041,ST MARYS REGIONAL MEDICAL CENTER
1417,1393,1516,1239,360161,ST JOSEPH WARREN HOSPITAL
1342,31,1516,1683,140177,JACKSON PARK HOSPITAL
1818,421,1518,2499,50757,ALVARADO HOSPITAL MEDICAL CENTER
1272,1813,1519,1473,160117,FINLEY HOSPITAL
1714,2389,1520,980,10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER
1811,2095,1521,673,420036,SPRINGS MEMORIAL HOSPITAL
1207,673,1522,544,510062,BECKLEY ARH HOSPITAL
1663,2024,1523,1799,170013,HAYS MEDICAL CENTER
1579,152,1524,52,410011,"LANDMARK MEDICAL CENTER,  INC"
2303,421,1524,128,310016,CAREPOINT HEALTH-CHRIST HOSPITAL
1238,992,1526,680,110018,NEWTON MEDICAL CENTER
1312,1775,1527,624,340184,HAYWOOD REGIONAL MEDICAL CENTER
1111,1038,1527,335,390041,UNIONTOWN HOSPITAL
1598,1881,1527,2267,60003,LONGMONT UNITED HOSPITAL
1335,1813,1530,611,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM
1513,1685,1531,1740,260052,MERCY HOSPITAL WASHINGTON
1384,2299,1532,356,390113,MEADVILLE MEDICAL CENTER
1432,69,1533,221,330128,ELMHURST HOSPITAL CENTER
1674,943,1533,917,100252,RAULERSON HOSPITAL
1506,2344,1535,445,390012,LANSDALE HOSPITAL
1498,379,1535,497,490011,BON SECOURS DEPAUL MEDICAL CENTER
1553,179,1537,211,330233,BROOKDALE HOSPITAL MEDICAL CENTER
1474,1090,1538,1288,360009,LIMA MEMORIAL HEALTH SYSTEM
1691,992,1539,1880,190086,NORTHERN LOUISIANA MEDICAL CENTER
1854,791,1540,2490,50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
1491,1344,1541,564,340020,CENTRAL CAROLINA HOSPITAL
1793,1038,1542,1828,190046,TOURO INFIRMARY
1393,257,1543,831,100181,LARKIN COMMUNITY HOSPITAL
1612,2024,1543,2744,500008,UNIVERSITY OF WASHINGTON MEDICAL CTR
1448,1555,1545,1218,360212,LAKEWOOD HOSPITAL
1392,1090,1546,590,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER
1525,1156,1547,348,390168,BUTLER MEMORIAL HOSPITAL
2167,1650,1547,2543,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
1881,106,1549,2659,50006,ST JOSEPH HOSPITAL
1302,1555,1550,375,390233,HANOVER HOSPITAL
1625,623,1551,1232,360019,SUMMA BARBERTON HOSPITAL
1873,257,1552,2563,50724,BAKERSFIELD HEART HOSPITAL
1595,1734,1553,739,110125,FAIRVIEW PARK HOSPITAL
1433,1734,1554,465,490023,FAUQUIER HOSPITAL
1536,215,1554,1622,140130,NORTHWESTERN LAKE FOREST HOSPITAL
1697,127,1556,1680,140082,LOUIS A WEISS MEMORIAL HOSPITAL
1344,2238,1557,1443,230236,METRO HEALTH HOSPITAL
1409,1156,1558,1484,160080,MERCY MEDICAL CENTER-CLINTON
1307,1650,1558,1168,180017,T J SAMSON COMMUNITY HOSPITAL
1475,1992,1560,2197,670034,SCOTT & WHITE HOSPITAL-ROUND ROCK
1455,2125,1561,1223,360082,EUCLID HOSPITAL
1538,1734,1561,810,100177,CAPE CANAVERAL HOSPITAL
2373,517,1563,115,310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER
1391,1090,1563,1282,360054,HOLZER MEDICAL CENTER
1747,1881,1563,2200,450718,ROUND ROCK MEDICAL CENTER
1636,2057,1566,2068,670023,METHODIST MANSFIELD MEDICAL CENTER
1295,2453,1567,344,390086,PENN HIGHLANDS DUBOIS
1658,215,1568,2515,50709,DESERT VALLEY HOSPITAL
1947,673,1569,1898,40078,NATIONAL PARK MEDICAL CENTER
1565,791,1570,2295,130028,PORTNEUF MEDICAL CENTER
1436,1038,1571,1446,230036,ALPENA REGIONAL MEDICAL CENTER
1661,331,1572,2370,320001,UNM HOSPITAL
1339,1881,1573,1760,170137,LAWRENCE MEMORIAL HOSPITAL
1451,1923,1574,92,70029,BRISTOL HOSPITAL
1336,843,1575,2160,450007,PETERSON REGIONAL MEDICAL CENTER
1346,2024,1576,1260,360236,MERCY HOSPITAL CLERMONT
1537,2181,1577,2009,450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO
1631,215,1578,715,110075,EAST GEORGIA REGIONAL MEDICAL CENTER
2273,45,1579,195,330234,WESTCHESTER MEDICAL CENTER
1472,215,1580,2418,50663,LOS ANGELES COMMUNITY HOSPITAL
1622,1261,1581,1507,520078,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS
1787,294,1582,2767,500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER
1603,729,1583,1933,370032,DEACONESS HOSPITAL
1492,1852,1584,1490,520103,COMMUNITY MEMORIAL HOSPITAL
2004,1393,1585,440,390076,BRANDYWINE HOSPITAL
1283,2444,1586,1317,150153,ST VINCENT HEART CENTER OF INDIANA LLC
1416,1156,1587,277,330157,SAMARITAN MEDICAL CENTER
