cost,costval,quality,incomeval,income,insured,adjudicated_location_id,description,procedure_code,no_procedures,provider
0.211184211,1.00,0.723684211,1,0.220723684,0,,,,,PERSON MEMORIAL HOSPITAL
0.213157895,1.00,0.251644737,1,0.220394737,0,,,,,MUHLENBERG COMMUNITY HOSPITAL
0.259868421,1.00,0.469407895,1,0.220065789,0,,,,,NORTHEASTERN NEVADA REGIONAL HOSPITAL
0.309210526,1.00,0.450328947,1,0.219407895,0,,,,,ST LUKE'S SUGAR LAND HOSPITAL
0.260855263,1.00,0.2375,1,0.219407895,0,,,,,SHOALS HOSPITAL
0.227631579,1.00,0.911184211,1,0.218092105,0,,,,,PERRY HOSPITAL
0.225,1.00,0.683881579,1,0.218092105,0,,,,,WITHAM HEALTH SERVICES
0.205263158,1.00,0.952960526,1,0.218092105,0,,,,,SIOUXLAND SURGERY CENTER LIMITED PARTNERSHIP
0.172039474,1.00,0.994736842,1,0.218092105,0,,,,,NORTH CAROLINA SPECIALTY HOSPITAL
0.219078947,1.00,0.405592105,1,0.217434211,0,,,,,ADIRONDACK MEDICAL CENTER
0.214144737,1.00,0.216447368,1,0.217434211,0,,,,,LOMPOC VALLEY MEDICAL CENTER
0.253618421,1.00,0.540131579,1,0.216776316,0,,,,,INTEGRIS CANADIAN VALLEY  HOSPITAL
0.199671053,1.00,0.878289474,1,0.216776316,0,,,,,MERCY HOSPITAL OF DEFIANCE
0.267434211,1.00,0.449013158,1,0.216118421,0,,,,,HI-DESERT MEDICAL CENTER
0.20625,1.00,0.925657895,1,0.216118421,0,,,,,LOGAN MEMORIAL HOSPITAL
0.243421053,1.00,0.243421053,1,0.215789474,0,,,,,ST CATHERINE HOSPITAL
0.233552632,1.00,0.675657895,1,0.215460526,0,,,,,DIVINE SAVIOR HEALTHCARE
0.197039474,1.00,0.226973684,1,0.215131579,0,,,,,AVOYELLES HOSPITAL
0.286513158,1.00,0.721381579,1,0.214144737,0,,,,,PLACENTIA LINDA HOSPITAL
0.179605263,1.00,0.547368421,1,0.214144737,0,,,,,HARRISBURG MEDICAL CENTER
0.153289474,1.00,0.912171053,1,0.214144737,0,,,,,HURON MEDICAL CENTER
0.214473684,1.00,0.937171053,1,0.213157895,0,,,,,ST JOSEPHS HOSPITAL
0.165789474,1.00,0.474342105,1,0.213157895,0,,,,,PEMISCOT COUNTY MEMORIAL HOSPITAL
0.151973684,1.00,0.983552632,1,0.213157895,0,,,,,QUAIL CREEK SURGICAL HOSPITAL
0.210526316,1.00,0.985197368,1,0.212828947,0,,,,,LOGAN REGIONAL HOSPITAL
0.329276316,1.00,0.900657895,1,0.212171053,0,,,,,SAINT JOSEPH HOSPITAL
0.323026316,1.00,0.106907895,1,0.212171053,0,,,,,BAYFRONT HEALTH DADE CITY
0.199013158,1.00,0.952631579,1,0.211513158,0,,,,,ESSENTIA HEALTH ST MARYS - DETROIT LAKES
0.148355263,1.00,0.967434211,1,0.211513158,0,,,,,TEXAS COUNTY MEMORIAL HOSPITAL
0.302302632,1.00,0.709868421,1,0.210197368,0,,,,,OCHSNER MEDICAL CENTER-KENNER LLC
0.224013158,1.00,0.073355263,1,0.210197368,0,,,,,MATAGORDA REGIONAL MEDICAL CENTER
0.198026316,1.00,0.992434211,1,0.210197368,0,,,,,FAYETTE MEDICAL CENTER
0.162171053,1.00,0.408552632,1,0.210197368,0,,,,,COLUMBUS COMMUNITY HOSPITAL
0.178947368,1.00,0.670723684,1,0.209539474,0,,,,,SKIFF MEDICAL CENTER
0.132565789,1.00,0.983881579,1,0.209539474,0,,,,,OSS ORTHOPAEDIC HOSPITAL
0.154605263,1.00,0.308223684,1,0.209210526,0,,,,,CRAIG GENERAL HOSPITAL
0.222697368,1.00,0.572368421,1,0.208881579,0,,,,,STEPHENS COUNTY HOSPITAL
0.226973684,1.00,0.270065789,1,0.208223684,0,,,,,HARRIS HOSPITAL
0.202960526,1.00,0.161842105,1,0.208223684,0,,,,,GILA REGIONAL MEDICAL CENTER
0.207894737,1.00,0.420723684,1,0.20625,0,,,,,MEMORIAL HOSPITAL
0.189802632,1.00,0.851315789,1,0.20625,0,,,,,OTSEGO MEMORIAL HOSPITAL
0.176315789,1.00,0.914144737,1,0.20625,0,,,,,GRAND ITASCA CLINIC AND HOSPITAL
0.175,1.00,0.204605263,1,0.20625,0,,,,,LINCOLN MEDICAL CENTER
0.141118421,1.00,0.989802632,1,0.20625,0,,,,,SAUK PRAIRIE HOSPITAL
0.123355263,1.00,0.965131579,1,0.20625,0,,,,,NESHOBA COUNTY GENERAL HOSPITAL
0.208223684,1.00,0.433223684,1,0.205263158,0,,,,,FAYETTE REGIONAL HEALTH SYSTEM
0.187828947,1.00,0.852302632,1,0.205263158,0,,,,,WOOD COUNTY HOSPITAL
0.173355263,1.00,0.994407895,1,0.205263158,0,,,,,MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL
0.174342105,1.00,0.764473684,1,0.204934211,0,,,,,DALE MEDICAL CENTER
0.309539474,1.00,0.075986842,1,0.204605263,0,,,,,SAN LEANDRO HOSPITAL
0.21875,1.00,0.195723684,1,0.204276316,0,,,,,ST NICHOLAS HOSPITAL
0.204605263,1.00,0.575657895,1,0.203618421,0,,,,,EXCELA HEALTH FRICK HOSPITAL
0.152631579,1.00,0.514473684,1,0.203618421,0,,,,,D W MCMILLAN MEMORIAL HOSPITAL
0.311842105,1.00,0.372697368,1,0.202302632,0,,,,,LAC+USC MEDICAL CENTER
0.209539474,1.00,0.542763158,1,0.202302632,0,,,,,MEMORIAL HOSPITAL
0.191118421,1.00,0.234539474,1,0.202302632,0,,,,,PALO PINTO GENERAL HOSPITAL
0.158881579,1.00,0.479276316,1,0.202302632,0,,,,,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME
0.245723684,1.00,0.735855263,1,0.201644737,0,,,,,CHI HEALTH MIDLANDS
0.178618421,1.00,0.594078947,1,0.201644737,0,,,,,ROANE MEDICAL CENTER
0.234539474,1.00,0.388486842,1,0.201315789,0,,,,,AURORA MEDICAL CTR WASHINGTON COUNTY
0.258881579,1.00,0.8375,1,0.200986842,0,,,,,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN
0.185526316,1.00,0.540460526,1,0.200657895,0,,,,,TANNER MEDICAL CENTER VILLA RICA
0.264144737,1.00,0.738815789,1,0.200328947,0,,,,,ABRAZO SCOTTSDALE CAMPUS
0.172368421,1.00,0.734539474,1,0.2,0,,,,,ST MARKS MEDICAL CENTER
0.189144737,1.00,0.896052632,1,0.199342105,0,,,,,"CHENANGO MEMORIAL HOSPITAL, INC"
0.180921053,1.00,0.986842105,1,0.199342105,0,,,,,FORT MADISON COMMUNITY HOSPITAL
0.317434211,1.00,0.040131579,1,0.198684211,0,,,,,NATIVIDAD MEDICAL CENTER
0.159539474,1.00,0.029934211,1,0.198684211,0,,,,,CLARION HOSPITAL
0.263486842,1.00,0.660526316,1,0.197697368,0,,,,,ALTA VISTA REGIONAL HOSPITAL
0.19375,1.00,0.369078947,1,0.197697368,0,,,,,SHERIDAN MEMORIAL HOSPITAL
0.170065789,1.00,0.809539474,1,0.197697368,0,,,,,UNION GENERAL HOSPITAL
0.267105263,1.00,0.829934211,1,0.197039474,0,,,,,FLORIDA HOSPITAL WESLEY CHAPEL
0.225328947,1.00,0.910855263,1,0.197039474,0,,,,,CHESTERFIELD GENERAL HOSPITAL
0.156907895,1.00,0.058881579,1,0.196710526,0,,,,,WILLIAMSON MEMORIAL HOSPITAL
0.266776316,1.00,0.789473684,1,0.196381579,0,,,,,DAUTERIVE HOSPITAL
0.200328947,1.00,0.964144737,1,0.196052632,0,,,,,KAISER FOUNDATION HOSPITAL FONTANA
0.177631579,1.00,0.127960526,1,0.195723684,0,,,,,CHRISTUS JASPER MEMORIAL HOSPITAL
0.246710526,1.00,0.318421053,1,0.195394737,0,,,,,CHRISTUS SPOHN HOSPITAL BEEVILLE
0.260197368,1.00,0.829276316,1,0.194407895,0,,,,,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER
0.212828947,1.00,0.789144737,1,0.194407895,0,,,,,OWATONNA HOSPITAL
0.183552632,1.00,0.247697368,1,0.194407895,0,,,,,SAMARITAN HOSPITAL
0.25625,1.00,0.759868421,1,0.19375,0,,,,,FRESNO HEART AND SURGICAL HOSPITAL
0.2125,1.00,0.881578947,1,0.19375,0,,,,,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE
0.137171053,1.00,0.582236842,1,0.193421053,0,,,,,GREAT BEND REGIONAL HOSPITAL
0.267763158,1.00,0.714473684,1,0.192105263,0,,,,,VICTOR VALLEY GLOBAL MEDICAL CENTER
0.199342105,1.00,0.961842105,1,0.192105263,0,,,,,CENTRAL LOUISIANA SURGICAL HOSPITAL
0.142763158,1.00,0.876973684,1,0.192105263,0,,,,,TULSA SPINE & SPECIALTY HOSPITAL
0.135197368,1.00,0.244407895,1,0.192105263,0,,,,,KEOKUK AREA HOSPITAL
0.184539474,1.00,0.882565789,1,0.191776316,0,,,,,LAKE REGION HEALTHCARE CORPORATION
0.339802632,1.00,0.317763158,1,0.191447368,0,,,,,COMMUNITY HOSPITAL OF SAN BERNARDINO
0.223355263,1.00,0.209210526,1,0.190460526,0,,,,,CROSSROADS COMMUNITY HOSPITAL
0.143092105,1.00,0.767105263,1,0.190460526,0,,,,,J C BLAIR MEMORIAL HOSPITAL
0.121052632,1.00,0.827960526,1,0.190460526,0,,,,,BON SECOURS RICHMOND COMMUNITY HOSPITAL
0.133223684,1.00,0.105921053,1,0.189802632,0,,,,,JERSEY COMMUNITY HOSPITAL
0.115789474,1.00,0.855921053,1,0.189802632,0,,,,,SPECTRUM HEALTH BIG RAPIDS HOSPITAL
0.215789474,1.00,0.938815789,1,0.189144737,0,,,,,HEART HOSPITAL OF LAFAYETTE
0.202631579,1.00,0.917763158,1,0.189144737,0,,,,,BANNER CHURCHILL COMMUNITY HOSPITAL
0.285855263,1.00,0.137171053,1,0.188486842,0,,,,,HIGHLAND HOSPITAL
0.207565789,1.00,0.919736842,1,0.188486842,0,,,,,BAYLOR MEDICAL CENTER AT FRISCO
0.187171053,1.00,0.8625,1,0.1875,0,,,,,GOLETA VALLEY COTTAGE HOSPITAL
0.164144737,1.00,0.718092105,1,0.1875,0,,,,,HARDIN MEDICAL CENTER
0.147368421,1.00,0.443421053,1,0.1875,0,,,,,BROOKS MEMORIAL HOSPITAL
0.221381579,1.00,0.470723684,1,0.186842105,0,,,,,EAST TEXAS MEDICAL CENTER CROCKETT
0.188486842,1.00,0.101644737,1,0.186842105,0,,,,,RMC JACKSONVILLE
0.253947368,1.00,0.779934211,1,0.185855263,0,,,,,LEA REGIONAL MEDICAL CENTER
0.205921053,1.00,0.714144737,1,0.185855263,0,,,,,WHEATON FRANCISCAN HEALTHCARE FRANKLIN
0.170394737,1.00,0.575986842,1,0.185855263,0,,,,,GRADY MEMORIAL HOSPITAL
0.160197368,1.00,0.685197368,1,0.185526316,0,,,,,BUCHANAN GENERAL HOSPITAL
0.130921053,1.00,0.623684211,1,0.185197368,0,,,,,MENA REGIONAL HEALTH SYSTEM
0.179276316,1.00,0.458881579,1,0.184539474,0,,,,,SOMERSET HOSPITAL
0.066118421,1.00,0.974671053,1,0.184539474,0,,,,,LINCOLN SURGICAL HOSPITAL
0.230263158,1.00,0.266776316,1,0.184210526,0,,,,,MONTCLAIR HOSPITAL MEDICAL CENTER
0.195723684,1.00,0.793092105,1,0.183881579,0,,,,,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE
0.230592105,1.00,0.369407895,1,0.183223684,0,,,,,SUSAN B ALLEN MEMORIAL HOSPITAL
0.168421053,1.00,0.757894737,1,0.183223684,0,,,,,OUACHITA COUNTY MEDICAL CENTER
0.144407895,1.00,0.647368421,1,0.182894737,0,,,,,MERCY TIFFIN HOSPITAL
0.145723684,1.00,0.85625,1,0.182565789,0,,,,,HARRISON MEMORIAL HOSPITAL
0.190131579,1.00,0.613157895,1,0.181907895,0,,,,,TAKOMA REGIONAL HOSPITAL
0.186184211,1.00,0.54375,1,0.181907895,0,,,,,ST VINCENT MEDICAL CENTER/NORTH
0.194407895,1.00,0.604276316,1,0.18125,0,,,,,MOUNTAIN VIEW HOSPITAL
0.10625,1.00,0.993092105,1,0.18125,0,,,,,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY
0.213486842,1.00,0.177302632,1,0.180921053,0,,,,,BARROW REGIONAL MEDICAL CENTER
0.226644737,1.00,0.306578947,1,0.180592105,0,,,,,BERGEN REGIONAL MEDICAL CENTER
0.188157895,1.00,0.622039474,1,0.180263158,0,,,,,AURORA MEDICAL CTR MANITOWOC COUNTY
0.191447368,1.00,0.715131579,1,0.179605263,0,,,,,NEWBERRY COUNTY MEMORIAL HOSPITAL
0.097697368,1.00,0.691447368,1,0.179605263,0,,,,,TAWAS ST JOSEPH HOSPITAL
0.179934211,1.00,0.955921053,1,0.179276316,0,,,,,KAISER FOUNDATION HOSPITAL
0.161513158,1.00,0.875,1,0.178618421,0,,,,,UVALDE MEMORIAL HOSPITAL
0.084539474,1.00,0.955263158,1,0.178618421,0,,,,,MEMORIAL HOSPITAL
0.270065789,1.00,0.509210526,1,0.177631579,0,,,,,SAN GORGONIO MEMORIAL HOSPITAL
0.223026316,1.00,0.389802632,1,0.177631579,0,,,,,SILOAM SPRINGS REGIONAL HOSPITAL
0.149013158,1.00,0.257894737,1,0.177631579,0,,,,,MOREHOUSE GENERAL HOSPITAL
0.125328947,1.00,0.71875,1,0.177302632,0,,,,,GALLUP INDIAN MEDICAL CENTER
0.254276316,1.00,0.421710526,1,0.176644737,0,,,,,BELTON REGIONAL MEDICAL CENTER
0.182236842,1.00,0.275986842,1,0.176644737,0,,,,,CLARENDON MEMORIAL HOSPITAL
0.2,1.00,0.284868421,1,0.176315789,0,,,,,OHIO VALLEY GENERAL HOSPITAL
0.208881579,1.00,0.207565789,1,0.175657895,0,,,,,CHESTER REGIONAL MEDICAL CENTER
0.197368421,1.00,0.539473684,1,0.175657895,0,,,,,ST ELIZABETH HOSPITAL
0.213815789,1.00,0.827960526,1,0.175328947,0,,,,,AURORA MEDICAL CENTER
0.126315789,1.00,0.058552632,1,0.175,0,,,,,MCCURTAIN MEMORIAL HOSPITAL
0.099013158,1.00,0.998684211,1,0.174671053,0,,,,,GHS PATEWOOD MEMORIAL HOSPITAL
0.348026316,1.00,0.417434211,1,0.172368421,0,,,,,UNIVERSITY GENERAL HOSPITAL
0.185855263,1.00,0.586184211,1,0.172368421,0,,,,,SAMARITAN ALBANY GENERAL HOSPITAL
0.165131579,1.00,0.757236842,1,0.172368421,0,,,,,DELTA COUNTY MEMORIAL HOSPITAL
0.158223684,1.00,0.613815789,1,0.172368421,0,,,,,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI
0.151644737,1.00,0.939802632,1,0.172368421,0,,,,,MAYO CLINIC HEALTH SYSTEM IN RED WING
0.141776316,1.00,0.898026316,1,0.172368421,0,,,,,VALLEY VIEW MEDICAL CENTER
0.131578947,1.00,0.875328947,1,0.172368421,0,,,,,FORT LOUDON MEDICAL CENTER
0.155592105,1.00,0.588157895,1,0.172039474,0,,,,,GREAT RIVER MEDICAL CENTER
0.222039474,1.00,0.655263158,1,0.171381579,0,,,,,ETMC HENDERSON
0.173026316,1.00,0.773355263,1,0.171381579,0,,,,,TITUS REGIONAL MEDICAL CENTER
0.293092105,1.00,0.164473684,1,0.170065789,0,,,,,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
0.237171053,1.00,0.288486842,1,0.170065789,0,,,,,WESTERN PLAINS MEDICAL COMPLEX
0.146052632,1.00,0.593092105,1,0.170065789,0,,,,,ALTA VIEW HOSPITAL
0.126973684,1.00,0.941118421,1,0.170065789,0,,,,,JELLICO COMMUNITY HOSPITAL
0.320723684,1.00,0.330263158,1,0.169407895,0,,,,,MEADOWLANDS HOSPITAL MEDICAL CENTER
0.169407895,1.00,0.81875,1,0.169407895,0,,,,,PARKVIEW NOBLE HOSPITAL
0.223684211,1.00,0.338486842,1,0.168421053,0,,,,,CONTRA COSTA REGIONAL MEDICAL CENTER
0.194078947,1.00,0.141447368,1,0.168421053,0,,,,,ENNIS REGIONAL MEDICAL CENTER
0.116447368,1.00,0.810197368,1,0.168421053,0,,,,,FRANKLIN MEDICAL CENTER
0.206907895,1.00,0.3375,1,0.167434211,0,,,,,PAMPA REGIONAL MEDICAL CENTER
0.174013158,1.00,0.515789474,1,0.167434211,0,,,,,HILLCREST HOSPITAL CUSHING
0.124671053,1.00,0.171710526,1,0.167434211,0,,,,,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY
0.117105263,1.00,0.321381579,1,0.166776316,0,,,,,MAGEE GENERAL HOSPITAL
0.112171053,1.00,0.699342105,1,0.166776316,0,,,,,STURGIS HOSPITAL
0.218421053,1.00,0.961184211,1,0.165789474,0,,,,,WILCOX MEMORIAL HOSPITAL
0.177960526,1.00,0.092434211,1,0.165789474,0,,,,,CANONSBURG GENERAL HOSPITAL
0.172697368,1.00,0.985855263,1,0.165789474,0,,,,,TYLER MEMORIAL HOSPITAL
0.191776316,1.00,0.709539474,1,0.165460526,0,,,,,MERCY HOSPITAL-FORT SCOTT
0.245065789,1.00,0.357236842,1,0.164802632,0,,,,,ST LUKE'S HOSPITAL AT THE VINTAGE
0.126644737,1.00,0.844407895,1,0.164802632,0,,,,,FLEMING COUNTY HOSPITAL
0.209210526,1.00,0.820723684,1,0.163815789,0,,,,,PLATTE VALLEY MEDICAL CENTER
0.164473684,1.00,0.682236842,1,0.163815789,0,,,,,RANSOM MEMORIAL HOSPITAL
0.150657895,1.00,0.044736842,1,0.163815789,0,,,,,VAN WERT COUNTY HOSPITAL
0.168092105,1.00,0.570065789,1,0.163486842,0,,,,,UW HEALTH PARTNERS  WATERTOWN REGIONAL MED CTR
0.176644737,1.00,0.949342105,1,0.163157895,0,,,,,REGINA HOSPITAL
0.249013158,1.00,0.017434211,1,0.1625,0,,,,,DALLAS MEDICAL CENTER
0.175657895,1.00,0.112828947,1,0.1625,0,,,,,GROVE CITY MEDICAL CENTER
0.086184211,1.00,0.435855263,1,0.162171053,0,,,,,PURCELL MUNICIPAL HOSPITAL
0.244736842,1.00,0.19375,1,0.161842105,0,,,,,HAZEL HAWKINS MEMORIAL HOSPITAL
0.143421053,1.00,0.698026316,1,0.160855263,0,,,,,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL
0.108223684,1.00,0.975,1,0.160855263,0,,,,,UNITED REGIONAL MEDICAL CENTER
0.106578947,1.00,0.846710526,1,0.160855263,0,,,,,JOHNSON REGIONAL MEDICAL CENTER
0.235855263,1.00,0.049671053,1,0.160197368,0,,,,,COMMUNITY HOSPITAL OF HUNTINGTON PARK
0.216447368,1.00,0.330921053,1,0.160197368,0,,,,,FANNIN REGIONAL HOSPITAL
0.299671053,1.00,0.887828947,1,0.159210526,0,,,,,BARSTOW COMMUNITY HOSPITAL
0.127960526,1.00,0.241776316,1,0.159210526,0,,,,,THREE RIVERS HEALTH
0.104605263,1.00,0.334868421,1,0.159210526,0,,,,,PUNXSUTAWNEY AREA HOSPITAL
0.176973684,1.00,0.289802632,1,0.158552632,0,,,,,SAINT JOHN HOSPITAL
0.159868421,1.00,0.917763158,1,0.158552632,0,,,,,MARY RUTAN HOSPITAL
0.113486842,1.00,0.602960526,1,0.158223684,0,,,,,MARION GENERAL HOSPITAL
0.167763158,1.00,0.254276316,1,0.157565789,0,,,,,NOVANT HEALTH FRANKLIN MEDICAL CENTER
0.136184211,1.00,0.916118421,1,0.157565789,0,,,,,BRATTLEBORO MEMORIAL HOSPITAL
0.186842105,1.00,0.933881579,1,0.156907895,0,,,,,HELENA REGIONAL MEDICAL CENTER
0.139473684,1.00,0.798355263,1,0.156907895,0,,,,,ST JOHN RIVER DISTRICT HOSPITAL
0.165460526,1.00,0.982894737,1,0.156578947,0,,,,,SAINT JAMES HOSPITAL
0.167434211,1.00,0.440131579,1,0.155592105,0,,,,,SPRING VIEW HOSPITAL
0.149342105,1.00,0.693092105,1,0.155592105,0,,,,,SANFORD ABERDEEN MEDICAL CENTER
0.134539474,1.00,0.414144737,1,0.155592105,0,,,,,MEDICAL CENTER BARBOUR
0.16875,1.00,0.822368421,1,0.154934211,0,,,,,GHS-HILLCREST MEMORIAL HOSPITAL
0.092434211,1.00,0.916776316,1,0.154934211,0,,,,,TRUMAN MEDICAL CENTER LAKEWOOD
0.151315789,1.00,0.255592105,1,0.153618421,0,,,,,WILSON MEMORIAL HOSPITAL
0.13125,1.00,0.997039474,1,0.153618421,0,,,,,ORTHOPAEDIC HOSPITAL OF WISCONSIN
0.125657895,1.00,0.673355263,1,0.153618421,0,,,,,GEORGE REGIONAL HEALTH SYSTEM
0.067763158,1.00,0.991447368,1,0.153618421,0,,,,,KANSAS CITY ORTHOPAEDIC INSTITUTE
0.183223684,1.00,0.534539474,1,0.153289474,0,,,,,COMMUNITY HOSPITAL
0.174671053,1.00,0.391118421,1,0.152960526,0,,,,,MERCY MCCUNE BROOKS HOSPITAL
0.121381579,1.00,0.184539474,1,0.152631579,0,,,,,CLAIBORNE MEDICAL CENTER
0.211513158,1.00,0.23125,1,0.151973684,0,,,,,FALLBROOK HOSPITAL DISTRICT
0.100986842,1.00,0.716447368,1,0.151973684,0,,,,,WIREGRASS MEDICAL CENTER
0.247697368,1.00,0.776973684,1,0.150657895,0,,,,,"LAKEWAY REGIONAL MEDICAL CENTER, LLC"
0.197697368,1.00,0.649671053,1,0.150657895,0,,,,,VILLAGE HOSPITAL
0.145065789,1.00,0.891776316,1,0.150657895,0,,,,,PARKVIEW HUNTINGTON HOSPITAL
0.133552632,1.00,0.187171053,1,0.150657895,0,,,,,MCCULLOUGH-HYDE MEMORIAL HOSPITAL
0.18125,1.00,0.530263158,1,0.15,0,,,,,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS
0.122697368,1.00,0.584210526,1,0.15,0,,,,,PRATT REGIONAL MEDICAL CENTER
0.078618421,1.00,0.902302632,1,0.149671053,0,,,,,COORDINATED HEALTH ORTHOPEDIC HOSPITAL
0.224671053,1.00,0.769078947,1,0.149013158,0,,,,,L V STABLER MEMORIAL HOSPITAL
0.128618421,1.00,0.968092105,1,0.149013158,0,,,,,CLINTON REGIONAL HOSPITAL
0.202302632,1.00,0.882236842,1,0.148684211,0,,,,,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL
0.255921053,1.00,0.586842105,1,0.147697368,0,,,,,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP
0.166776316,1.00,0.883552632,1,0.147697368,0,,,,,COVENANT HOSPITAL PLAINVIEW
0.161184211,1.00,0.899013158,1,0.147697368,0,,,,,SPECIALISTS HOSPITAL SHREVEPORT
0.173684211,1.00,0.834210526,1,0.146381579,0,,,,,ST CHARLES MEDICAL CENTER - REDMOND
0.158552632,1.00,0.296052632,1,0.146381579,0,,,,,SALT LAKE REGIONAL MEDICAL CENTER
0.157236842,1.00,0.973684211,1,0.146381579,0,,,,,TROY REGIONAL MEDICAL CENTER
0.051315789,1.00,0.990460526,1,0.146381579,0,,,,,SALINA SURGICAL HOSPITAL
0.175328947,1.00,0.995723684,1,0.145065789,0,,,,,SHARP CORONADO HOSPITAL AND HLTHCR CTR
0.169736842,1.00,0.403618421,1,0.145065789,0,,,,,CAMPBELL COUNTY MEMORIAL HOSPITAL
0.135855263,1.00,0.763157895,1,0.145065789,0,,,,,MEMORIAL HOSPITAL AND MANOR
0.128947368,1.00,0.667763158,1,0.145065789,0,,,,,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER
0.198684211,1.00,0.796710526,1,0.144078947,0,,,,,CENTRAL PENINSULA GENERAL HOSPITAL
0.185197368,1.00,0.68125,1,0.144078947,0,,,,,LOVELACE REGIONAL HOSPITAL - ROSWELL
0.144078947,1.00,0.908552632,1,0.144078947,0,,,,,EMANUEL MEDICAL CENTER
0.150328947,1.00,0.739473684,1,0.14375,0,,,,,CASTLEVIEW HOSPITAL
0.153947368,1.00,0.825657895,1,0.143092105,0,,,,,SCOTT & WHITE HOSPITAL BRENHAM
0.117763158,1.00,0.033223684,1,0.143092105,0,,,,,DORMINY MEDICAL CENTER
0.242105263,1.00,0.649671053,1,0.142105263,0,,,,,LAS COLINAS MEDICAL CENTER
0.178289474,1.00,0.823355263,1,0.142105263,0,,,,,HANCOCK MEDICAL CENTER
0.102960526,1.00,0.502631579,1,0.142105263,0,,,,,MAGNOLIA HOSPITAL
0.240460526,1.00,0.056578947,1,0.141118421,0,,,,,SAN JOAQUIN GENERAL HOSPITAL
0.153618421,1.00,0.601973684,1,0.141118421,0,,,,,TRINITY MUSCATINE
0.115131579,1.00,0.995394737,1,0.141118421,0,,,,,INSTITUTE FOR ORTHOPAEDIC SURGERY
0.116776316,1.00,0.901315789,1,0.140789474,0,,,,,COMMUNITY HOSPITAL INC
0.15,1.00,0.672039474,1,0.140131579,0,,,,,"COMMUNITY HOSPITAL, LLC"
0.140460526,1.00,0.446710526,1,0.140131579,0,,,,,SUMMERSVILLE REGIONAL MEDICAL CENTER
0.163157895,1.00,0.554605263,1,0.139802632,0,,,,,MCNAIRY REGIONAL HOSPITAL
0.160526316,1.00,0.614802632,1,0.1375,0,,,,,SAVOY MEDICAL CENTER
0.142105263,1.00,0.784868421,1,0.1375,0,,,,,LAWRENCE MEDICAL CENTER
0.138157895,1.00,0.682236842,1,0.1375,0,,,,,PROVIDENCE MILWAUKIE HOSPITAL
0.136513158,1.00,0.660197368,1,0.1375,0,,,,,ARKANSAS VALLEY REGIONAL MEDICAL CENTER
0.130263158,1.00,0.666776316,1,0.1375,0,,,,,DISTRICT ONE HOSPITAL
0.124013158,1.00,0.758881579,1,0.1375,0,,,,,MONROE COUNTY HOSPITAL
0.077631579,1.00,0.954605263,1,0.1375,0,,,,,ARIZONA SPINE AND JOINT HOSPITAL
0.184868421,1.00,0.769736842,1,0.136513158,0,,,,,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND
0.106907895,1.00,0.633552632,1,0.136513158,0,,,,,MOUNTAIN VIEW HOSPITAL
0.089473684,1.00,0.407894737,1,0.136513158,0,,,,,BEACHAM MEMORIAL HOSPITAL
0.186513158,1.00,0.738815789,1,0.135855263,0,,,,,GREAT PLAINS REGIONAL MEDICAL CENTER
0.171710526,1.00,0.614473684,1,0.135855263,0,,,,,GEISINGER - BLOOMSBURG HOSPITAL
0.181907895,1.00,0.814144737,1,0.134210526,0,,,,,SUNBURY COMMUNITY HOSPITAL
0.160855263,1.00,0.215131579,1,0.134210526,0,,,,,HIGHLANDS MEDICAL CENTER
0.149671053,1.00,0.823684211,1,0.134210526,0,,,,,SIERRA SURGERY HOSPITAL
0.138815789,1.00,0.935526316,1,0.134210526,0,,,,,IVINSON MEMORIAL HOSPITAL
0.1125,1.00,0.731578947,1,0.134210526,0,,,,,SPARROW CARSON HOSPITAL
0.192105263,1.00,0.136184211,1,0.132894737,0,,,,,GEORGETOWN COMMUNITY HOSPITAL
0.171381579,1.00,0.442434211,1,0.132894737,0,,,,,HILL REGIONAL HOSPITAL
0.139144737,1.00,0.420065789,1,0.132894737,0,,,,,ESSENTIA HEALTH VIRGINIA
0.103618421,1.00,0.942105263,1,0.132894737,0,,,,,JONES MEMORIAL HOSPITAL
0.192434211,1.00,0.4875,1,0.131578947,0,,,,,GLENDORA COMMUNITY HOSPITAL
0.182894737,1.00,0.876644737,1,0.131578947,0,,,,,SONOMA VALLEY HOSPITAL
0.117434211,1.00,0.955592105,1,0.131578947,0,,,,,NORTH CENTRAL SURGICAL CENTER LLP
