cost,quality_total,quality_care,quality_efficiency,quality_patexp,quality_outcome,discharge,provider_id,provider
0.719266715,0.384255931,0.808411215,0.001437815,0.514378145,0.351905104,0.763838965,140164,MEMORIAL HOSPITAL OF CARBONDALE
0.735082674,0.259525521,0.705607477,0.566498922,0.462616822,0.151329978,0.764198418,520037,MINISTRY SAINT JOSEPHS HOSPITAL
0.704888569,0.346872753,0.520848311,0.001437815,0.895758447,0.13263839,0.764557872,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC"
0.954708843,0.069374551,0.690510424,0.001437815,0.038461538,0.255571531,0.764557872,50380,GOOD SAMARITAN HOSPITAL
0.75053918,0.051401869,0.424874191,0.410136592,0.054996405,0.227534148,0.764557872,110191,PIEDMONT HENRY HOSPITAL
0.84255931,0.349748382,0.449676492,0.671099928,0.139468009,0.575485262,0.765636233,50444,MERCY MEDICAL CENTER
0.909777139,0.6930266,0.557872035,0.671099928,0.60891445,0.636232926,0.765995687,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
0.760244428,0.5,0.950035945,0.001437815,0.620416966,0.268152408,0.765995687,100253,JUPITER MEDICAL CENTER
0.731488138,0.01976995,0.565061107,0.001437815,0.093817398,0.13263839,0.766714594,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER
0.708842559,0.330337886,0.547447879,0.001437815,0.107117182,0.829978433,0.767074047,330061,LAWRENCE HOSPITAL CENTER
0.810208483,0.150251618,0.324586628,0.566498922,0.121135873,0.391445004,0.767433501,40022,NORTHWEST MEDICAL CENTER-SPRINGDALE
0.818475917,0.477713875,0.378864127,0.566498922,0.308770669,0.789000719,0.767792955,50603,SADDLEBACK MEMORIAL MEDICAL CENTER
0.704169662,0.30301941,0.538102085,0.566498922,0.323867721,0.351905104,0.767792955,350019,ALTRU HOSPITAL
0.786484543,0.271387491,0.671459382,0.001437815,0.49604601,0.268152408,0.768511862,70034,NORWALK HOSPITAL ASSOCIATION
0.776779295,0.096693027,0.465851905,0.001437815,0.065061107,0.455787203,0.768871316,330264,ST LUKE'S CORNWALL HOSPITAL
0.724299065,0.526599569,0.757368799,0.410136592,0.765636233,0.255571531,0.769230769,190008,TERREBONNE GENERAL MEDICAL CENTER
0.874910137,0.200575126,0.718907261,0.001437815,0.308770669,0.268152408,0.769590223,450788,"CORPUS CHRISTI MEDICAL CENTER,THE"
0.739036664,0.114306254,0.718907261,0.001437815,0.363767074,0.151329978,0.769949676,450280,BAYLOR MEDICAL CENTER AT GARLAND
0.8713156,0.543493889,0.798705967,0.001437815,0.380661395,0.789000719,0.77030913,440183,ST FRANCIS HOSPITAL
0.677929547,0.565780014,0.324586628,0.566498922,0.308770669,0.904385334,0.77030913,140158,MERCY HOSPITAL AND MEDICAL CENTER
0.626527678,0.642703091,0.764198418,0.826024443,0.323867721,0.436017254,0.771028037,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC"
0.547447879,0.967649173,0.990294752,0.826024443,0.960819554,0.532350827,0.771387491,40134,"ARKANSAS HEART HOSPITAL, LLC"
0.841480949,0.525161754,0.478432782,0.671099928,0.620416966,0.391445004,0.771746945,50107,MARIAN REGIONAL MEDICAL CENTER
0.72969087,0.748023005,0.504313444,0.001437815,0.765636233,0.895758447,0.772106398,390179,CHESTER COUNTY HOSPITAL
0.882818116,0.079439252,0.400071891,0.001437815,0.029115744,0.500718907,0.772465852,370094,MIDWEST REGIONAL MEDICAL CENTER
0.849388929,0.340762042,0.61286844,0.410136592,0.078001438,0.755930985,0.772465852,100187,PALMETTO GENERAL HOSPITAL
0.715672178,0.625449317,0.41984184,0.671099928,0.190150971,0.904385334,0.773184759,490017,BON SECOURS MARYVIEW MEDICAL CENTER
0.74550683,0.318116463,0.260963336,0.410136592,0.482746226,0.575485262,0.773544213,450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW
0.849029475,0.569734004,0.620416966,0.001437815,0.49604601,0.829978433,0.773903666,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
0.560028756,0.380661395,0.554996405,0.410136592,0.107117182,0.800862689,0.77426312,220126,NORWOOD HOSPITAL
0.642703091,0.305535586,0.484902948,0.001437815,0.170740474,0.789000719,0.774622574,300012,ELLIOT HOSPITAL
0.771028037,0.267074047,0.348670022,0.001437815,0.308770669,0.693745507,0.774982027,140239,ROCKFORD MEMORIAL HOSPITAL
0.758087707,0.596693027,0.41984184,0.001437815,0.653846154,0.829978433,0.775341481,220116,TUFTS MEDICAL CENTER
0.663191948,0.621495327,0.889647735,0.001437815,0.231128684,0.890726096,0.775700935,50024,PARADISE VALLEY HOSPITAL
0.605679367,0.713156003,0.429187635,0.566498922,0.697699497,0.783249461,0.775700935,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS
0.703810208,0.102803738,0.172537743,0.001437815,0.093817398,0.693745507,0.776419842,330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS
0.637311287,0.658519051,0.861250899,0.001437815,0.139468009,0.950754853,0.776779295,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC."
0.728971963,0.487059669,0.743709561,0.001437815,0.345434939,0.755930985,0.777138749,140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL
0.827821711,0.533429188,0.930625449,0.001437815,0.60891445,0.391445004,0.777138749,450809,NORTH AUSTIN MEDICAL CENTER
0.933501078,0.228253055,0.830337886,0.001437815,0.016894321,0.636232926,0.777857656,50242,DOMINICAN HOSPITAL
0.848310568,0.502516175,0.78612509,0.001437815,0.697699497,0.391445004,0.77821711,390153,MAIN LINE HOSPITAL PAOLI
0.696261682,0.24550683,0.599209202,0.001437815,0.190150971,0.575485262,0.778576564,230254,CRITTENTON HOSPITAL MEDICAL CENTER
0.741193386,0.620416966,0.78612509,0.001437815,0.834291876,0.391445004,0.778936017,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL
0.866642703,0.00790798,0.22573688,0.001437815,0.046010065,0.166427031,0.779295471,100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
0.789719626,0.235082674,0.665708124,0.410136592,0.462616822,0.189432063,0.779654925,290019,CARSON TAHOE REGIONAL MEDICAL CENTER
0.828540618,0.382458663,0.78612509,0.001437815,0.697699497,0.207404745,0.780014378,10103,BAPTIST MEDICAL CENTER-PRINCETON
0.746585191,0.874910137,0.599209202,0.001437815,0.888928828,0.950754853,0.780373832,140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
0.870596693,0.042415528,0.085549964,0.001437815,0.121135873,0.575485262,0.780733285,100077,BAYFRONT HEALTH PORT CHARLOTTE
0.754133717,0.295470884,0.324586628,0.001437815,0.49604601,0.575485262,0.781092739,300034,CATHOLIC MEDICAL CENTER
0.77821711,0.710999281,0.735801582,0.410136592,0.842199856,0.455787203,0.781452193,70018,GREENWICH HOSPITAL ASSOCIATION
0.916247304,0.621854781,0.930625449,0.001437815,0.231128684,0.851545651,0.781811646,100223,FORT WALTON BEACH MEDICAL CENTER
0.86340762,0.347591661,0.674335011,0.001437815,0.231128684,0.693745507,0.7821711,390156,MERCY FITZGERALD HOSPITAL
0.734723221,0.8713156,0.496405464,0.671099928,0.71387491,0.954349389,0.782530554,450571,SHANNON MEDICAL CENTER
0.691229331,0.554636952,0.674335011,0.566498922,0.765636233,0.255571531,0.782890007,440034,METHODIST MEDICAL CENTER OF OAK RIDGE
0.861250899,0.622573688,0.484902948,0.410136592,0.739755572,0.636232926,0.783249461,390222,RIDDLE MEMORIAL HOSPITAL
0.705607477,0.561107117,0.520848311,0.876707405,0.482746226,0.227534148,0.783608914,380051,SALEM HOSPITAL
0.731128684,0.063263839,0.400071891,0.001437815,0.139468009,0.268152408,0.783968368,490075,DANVILLE REGIONAL MEDICAL CENTER
0.804457225,0.105679367,0.119338605,0.001437815,0.323867721,0.532350827,0.783968368,70010,BRIDGEPORT HOSPITAL
0.679007908,0.257368799,0.687275341,0.671099928,0.190150971,0.207404745,0.784687275,500036,YAKIMA VALLEY MEMORIAL HOSPITAL
0.85442128,0.383537024,0.883896477,0.410136592,0.269230769,0.391445004,0.785046729,140084,VISTA MEDICAL CENTER EAST
0.77426312,0.66930266,0.718907261,0.876707405,0.363767074,0.351905104,0.785406183,120001,THE QUEENS MEDICAL CENTER
0.605319914,0.914090582,0.779654925,0.671099928,0.895758447,0.800862689,0.785765636,10005,MARSHALL MEDICAL CENTER SOUTH
0.798705967,0.656002876,0.883896477,0.001437815,0.5891445,0.693745507,0.78612509,280060,CHI HEALTH BERGAN MERCY
0.820632638,0.58519051,0.757368799,0.001437815,0.620416966,0.636232926,0.786484543,100176,PALM BEACH GARDENS MEDICAL CENTER
0.737958303,0.757009346,0.920560748,0.410136592,0.780014378,0.500718907,0.786843997,490093,SENTARA CAREPLEX HOSPITAL
0.718188354,0.633357297,0.705607477,0.001437815,0.49604601,0.851545651,0.787203451,390045,WILLIAMSPORT REGIONAL MEDICAL CENTER
0.67721064,0.187634795,0.106038821,0.566498922,0.424874191,0.436017254,0.787562904,420070,TUOMEY HEALTHCARE SYSTEM
0.92379583,0.824227175,0.738317757,0.410136592,0.874191229,0.722861251,0.787562904,50100,SHARP MEMORIAL HOSPITAL
0.922358016,0.777138749,0.599209202,0.826024443,0.046010065,0.954349389,0.788281812,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
0.877426312,0.455787203,0.738317757,0.001437815,0.620416966,0.436017254,0.788641265,50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
0.809130122,0.40690151,0.872753415,0.410136592,0.445003595,0.268152408,0.788641265,450324,TEXOMA MEDICAL CENTER
0.790438533,0.576923077,0.378864127,0.410136592,0.620416966,0.789000719,0.789360173,360134,GOOD SAMARITAN HOSPITAL
0.796549245,0.572969087,0.456865564,0.826024443,0.170740474,0.693745507,0.789719626,380018,ASANTE ROGUE REGIONAL MEDICAL CENTER
0.90690151,0.022286125,0.538102085,0.001437815,0.038461538,0.166427031,0.789719626,310002,NEWARK BETH ISRAEL MEDICAL CENTER
0.726455787,0.176491733,0.538102085,0.001437815,0.424874191,0.255571531,0.790438533,40062,ST EDWARD MERCY MEDICAL CENTER
0.943925234,0.102084831,0.104241553,0.566498922,0.054996405,0.61682243,0.790797987,50174,SANTA ROSA MEMORIAL HOSPITAL
0.893242272,0.297627606,0.22573688,0.001437815,0.017972682,0.97124371,0.790797987,50043,ALTA BATES SUMMIT MEDICAL CENTER
0.730409777,0.514018692,0.656721783,0.671099928,0.653846154,0.227534148,0.791516894,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS
0.732207045,0.294751977,0.199137311,0.001437815,0.53271028,0.636232926,0.791876348,360086,SPRINGFIELD REGIONAL MEDICAL CENTER
0.805535586,0.746944644,0.757368799,0.001437815,0.895758447,0.515097052,0.792235802,450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL
0.891445004,0.361250899,0.279295471,0.566498922,0.121135873,0.829978433,0.792595255,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
0.622214234,0.50395399,0.554996405,0.001437815,0.269230769,0.904385334,0.792954709,220175,METROWEST MEDICAL CENTER
0.751976995,0.122573688,0.116462976,0.566498922,0.249101366,0.436017254,0.793314162,110215,PIEDMONT FAYETTE HOSPITAL
0.850826743,0.179367362,0.520848311,0.001437815,0.363767074,0.308051761,0.793673616,390142,ALBERT EINSTEIN MEDICAL CENTER
0.645219267,0.222501797,0.182242991,0.410136592,0.739755572,0.207404745,0.79403307,360118,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL
0.904744788,0.513299784,0.930625449,0.001437815,0.154565061,0.789000719,0.79403307,450222,CONROE REGIONAL MEDICAL CENTER
0.670381021,0.684399712,0.900071891,0.001437815,0.363767074,0.87526959,0.794751977,70024,WILLIAM W BACKUS HOSPITAL
0.801222142,0.894320633,0.41984184,0.876707405,0.653846154,0.921998562,0.795111431,520089,MERITER HOSPITAL
0.744069015,0.017613228,0.078360891,0.001437815,0.078001438,0.436017254,0.795470884,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )
0.799424874,0.588785047,0.718907261,0.001437815,0.850107836,0.351905104,0.795830338,420071,SELF REGIONAL HEALTHCARE
0.770668584,0.375629044,0.088066139,0.94356578,0.107117182,0.425952552,0.796189792,50030,OROVILLE HOSPITAL
0.843637671,0.811286844,0.956146657,0.001437815,0.668583753,0.829978433,0.796549245,310054,HACKENSACK-UMC MOUNTAINSIDE
0.895758447,0.434938893,0.981667865,0.001437815,0.380661395,0.308051761,0.796908699,100191,MEDICAL CENTER OF TRINITY
0.784687275,0.883896477,0.843997124,0.410136592,0.865204889,0.87526959,0.797268152,390203,DOYLESTOWN HOSPITAL
0.900790798,0.046369518,0.22573688,0.001437815,0.380661395,0.189432063,0.797627606,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS
0.656362329,0.514018692,0.501797268,0.671099928,0.60891445,0.369877786,0.79798706,230059,SAINT MARY'S HEALTH CARE
0.740474479,0.872393961,0.705607477,0.001437815,0.811646298,0.97124371,0.79798706,360008,SOUTHERN OHIO MEDICAL CENTER
0.743350108,0.799424874,0.392882818,0.001437815,0.944284687,0.722861251,0.798705967,360056,MERCY HOSPITAL FAIRFIELD
0.777138749,0.157800144,0.324586628,0.001437815,0.269230769,0.500718907,0.799065421,390001,GEISINGER - COMMUNITY MEDICAL CENTER
0.75449317,0.026240115,0.085549964,0.001437815,0.363767074,0.227534148,0.799424874,10078,NORTHEAST ALABAMA REGIONAL MED CENTER
0.782890007,0.399352983,0.456865564,0.001437815,0.249101366,0.851545651,0.799424874,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL
0.828900072,0.115025162,0.520848311,0.001437815,0.514378145,0.151329978,0.800143781,440156,PARKRIDGE MEDICAL CENTER
0.759166068,0.50790798,0.580517613,0.001437815,0.514378145,0.755930985,0.800503235,450723,METHODIST CHARLTON MEDICAL CENTER
0.824946082,0.344356578,0.674335011,0.410136592,0.170740474,0.61682243,0.800862689,30085,NORTHWEST MEDICAL CENTER
0.745147376,0.245866283,0.605319914,0.001437815,0.065061107,0.722861251,0.801222142,110076,DEKALB MEDICAL CENTER
0.817038102,0.658159597,0.575125809,0.410136592,0.71387491,0.693745507,0.801581596,340116,FRYE REGIONAL MEDICAL CENTER
0.971603163,0.098490295,0.22573688,0.410136592,0.029115744,0.61682243,0.80194105,50125,REGIONAL MEDICAL CENTER OF SAN JOSE
0.742990654,0.587347232,0.820273185,0.001437815,0.653846154,0.549964055,0.802300503,360143,MARYMOUNT HOSPITAL
0.865923796,0.138749101,0.22573688,0.759884975,0.121135873,0.227534148,0.802659957,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER
0.784327822,0.331416247,0.158159597,0.001437815,0.290438533,0.904385334,0.80301941,330331,PLAINVIEW HOSPITAL
0.913371675,0.089503954,0.484902948,0.001437815,0.121135873,0.351905104,0.803378864,310034,RIVERVIEW MEDICAL CENTER
0.753414809,0.162113587,0.815600288,0.001437815,0.308770669,0.166427031,0.803738318,150018,ELKHART GENERAL HOSPITAL
0.785406183,0.564701653,0.41984184,0.001437815,0.686196981,0.789000719,0.804097771,10024,JACKSON HOSPITAL & CLINIC INC
0.742271747,0.318116463,0.743709561,0.410136592,0.401150252,0.268152408,0.804457225,10090,PROVIDENCE HOSPITAL
0.844356578,0.577641984,0.903666427,0.410136592,0.121135873,0.829978433,0.804816679,50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER
0.659597412,0.795470884,0.41984184,0.671099928,0.789719626,0.755930985,0.805176132,40027,BAXTER REGIONAL MEDICAL CENTER
0.680086269,0.612508986,0.554996405,0.001437815,0.60891445,0.829978433,0.805535586,220063,LOWELL GENERAL HOSPITAL
0.898634076,0.095255212,0.378864127,0.001437815,0.290438533,0.268152408,0.80589504,450672,PLAZA MEDICAL CENTER OF FORT WORTH
0.697340043,0.580517613,0.329978433,0.671099928,0.572609633,0.636232926,0.806254493,330191,GLENS FALLS HOSPITAL
0.899712437,0.178289001,0.894320633,0.001437815,0.121135873,0.255571531,0.806613947,450029,LAREDO MEDICAL CENTER
0.980948958,0.103522646,0.504313444,0.566498922,0.269230769,0.142703091,0.8069734,50195,WASHINGTON HOSPITAL
0.896836808,0.540258807,0.808411215,0.001437815,0.5891445,0.575485262,0.8069734,390195,MAIN LINE HOSPITAL LANKENAU
0.740833932,0.828540618,0.345434939,0.826024443,0.462616822,0.933860532,0.807692308,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS
0.879942487,0.699856219,0.674335011,0.410136592,0.249101366,0.954349389,0.808051761,140114,SWEDISH COVENANT HOSPITAL
0.732566499,0.010783609,0.085549964,0.001437815,0.401150252,0.142703091,0.808411215,40016,UAMS MEDICAL CENTER
0.804816679,0.542415528,0.757368799,0.410136592,0.620416966,0.455787203,0.808770669,110043,ST JOSEPH'S HOSPITAL - SAVANNAH
0.945722502,0.365204889,0.798705967,0.001437815,0.572609633,0.268152408,0.809130122,450647,MEDICAL CITY DALLAS HOSPITAL
0.760603882,0.458662832,0.78612509,0.001437815,0.514378145,0.500718907,0.809489576,150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL
0.815959741,0.135514019,0.213515457,0.001437815,0.445003595,0.391445004,0.809849029,30065,BANNER DESERT MEDICAL CENTER
0.713156003,0.750898634,0.622933142,0.001437815,0.739755572,0.87526959,0.810208483,220101,NEWTON-WELLESLEY HOSPITAL
0.748382459,0.524083393,0.186556434,0.671099928,0.60891445,0.636232926,0.810567937,60010,POUDRE VALLEY HOSPITAL
0.74946082,0.149173257,0.424874191,0.001437815,0.5891445,0.166427031,0.81092739,280020,CHI HEALTH ST ELIZABETH
0.825305536,0.066858375,0.348670022,0.001437815,0.345434939,0.189432063,0.81092739,330043,SOUTHSIDE HOSPITAL
0.754852624,0.961538462,0.718907261,0.759884975,0.952911574,0.904385334,0.811646298,30103,MAYO CLINIC HOSPITAL
0.735801582,0.340043134,0.900071891,0.001437815,0.231128684,0.455787203,0.812005751,330353,FOREST HILLS HOSPITAL
0.821351546,0.445722502,0.872753415,0.001437815,0.765636233,0.166427031,0.812365205,450686,UNIVERSITY MEDICAL CENTER
0.916606758,0.058231488,0.19698059,0.001437815,0.345434939,0.255571531,0.812365205,310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON
0.769949676,0.664270309,0.301222142,0.410136592,0.482746226,0.954349389,0.812365205,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN
0.772106398,0.848310568,0.260963336,0.759884975,0.801222142,0.895758447,0.813443566,160045,ST LUKES HOSPITAL
0.761682243,0.282890007,0.301222142,0.001437815,0.572609633,0.500718907,0.813803019,280040,THE NEBRASKA METHODIST HOSPITAL
0.743709561,0.647375988,0.820273185,0.410136592,0.5891445,0.61682243,0.814162473,330208,ST JOHN'S RIVERSIDE HOSPITAL
0.917685119,0.033788641,0.111430625,0.410136592,0.424874191,0.151329978,0.814521927,50567,MISSION HOSPITAL REGIONAL MED CENTER
0.932063264,0.425593098,0.364485981,0.001437815,0.323867721,0.87526959,0.81488138,450119,SOUTH TEXAS HEALTH SYSTEM
0.852983465,0.22178289,0.25449317,0.001437815,0.462616822,0.532350827,0.815240834,360112,MERCY ST VINCENT MEDICAL CENTER
0.79403307,0.242631201,0.389647735,0.759884975,0.290438533,0.189432063,0.815600288,500088,VALLEY MEDICAL CENTER
0.820992092,0.249101366,0.182242991,0.410136592,0.424874191,0.575485262,0.815959741,450033,VHS HARLINGEN HOSPITAL COMPANY LLC
0.906542056,0.153127247,0.714953271,0.001437815,0.269230769,0.227534148,0.816319195,310081,INSPIRA MEDICAL CENTER WOODBURY
0.728253055,0.144859813,0.389647735,0.410136592,0.323867721,0.255571531,0.816678648,150074,COMMUNITY HOSPITAL EAST
0.914450036,0.663551402,0.665708124,0.001437815,0.107117182,0.986340762,0.817038102,100167,PLANTATION GENERAL HOSPITAL
0.843997124,0.446800863,0.808411215,0.410136592,0.424874191,0.436017254,0.817397556,240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW"
0.899352983,0.400071891,0.468368081,0.410136592,0.462616822,0.575485262,0.817757009,310047,SHORE MEDICAL CENTER
0.755571531,0.216750539,0.674335011,0.001437815,0.53271028,0.189432063,0.818116463,500058,KADLEC REGIONAL MEDICAL CENTER
0.893601725,0.18511862,0.195183321,0.566498922,0.445003595,0.268152408,0.818475917,60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
0.787922358,0.134076204,0.059309849,0.001437815,0.380661395,0.722861251,0.81883537,10023,BAPTIST MEDICAL CENTER SOUTH
0.797268152,0.037023724,0.144500359,0.410136592,0.290438533,0.189432063,0.819194824,250001,UNIVERSITY OF MISSISSIPPI MED CENTER
0.687994249,0.361250899,0.70201294,0.671099928,0.308770669,0.255571531,0.819554277,510006,UNITED HOSPITAL CENTER
0.941049605,0.795830338,0.815600288,0.410136592,0.462616822,0.933860532,0.819913731,50308,EL CAMINO HOSPITAL
0.918404026,0.094895758,0.313443566,0.001437815,0.269230769,0.351905104,0.820273185,140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
0.764198418,0.121135873,0.199137311,0.001437815,0.154565061,0.636232926,0.820632638,230077,ST MARY'S OF MICHIGAN MEDICAL CENTER
0.866283249,0.682242991,0.913371675,0.410136592,0.482746226,0.693745507,0.820992092,310017,CHILTON MEDICAL CENTER
0.796908699,0.156721783,0.139468009,0.566498922,0.290438533,0.436017254,0.821351546,410009,KENT COUNTY MEMORIAL HOSPITAL
0.8465133,0.404025881,0.199137311,0.001437815,0.739755572,0.61682243,0.821710999,50396,SANTA BARBARA COTTAGE HOSPITAL
0.708483106,0.096333573,0.199137311,0.410136592,0.290438533,0.308051761,0.822070453,160110,ALLEN HOSPITAL
0.733285406,0.52372394,0.199137311,0.876707405,0.482746226,0.391445004,0.822429907,380004,PROVIDENCE ST VINCENT MEDICAL CENTER
0.800143781,0.240474479,0.456865564,0.001437815,0.249101366,0.61682243,0.82278936,50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
0.907260963,0.761682243,0.97232207,0.001437815,0.639108555,0.722861251,0.823148814,100038,MEMORIAL REGIONAL HOSPITAL
0.803378864,0.425233645,0.78612509,0.001437815,0.668583753,0.268152408,0.823148814,450869,DOCTORS HOSPITAL AT RENAISSANCE
0.765995687,0.149173257,0.580517613,0.671099928,0.445003595,0.11286844,0.823867721,520136,WHEATON FRANCISCAN ST JOSEPH
0.868439971,0.147735442,0.557872035,0.001437815,0.190150971,0.391445004,0.824227175,100035,MANATEE MEMORIAL HOSPITAL
0.82674335,0.644859813,0.830337886,0.001437815,0.71387491,0.575485262,0.824586628,360017,GRANT MEDICAL CENTER
0.669662114,0.836089145,0.808411215,0.876707405,0.858015816,0.189432063,0.824946082,10029,EAST ALABAMA MEDICAL CENTER
0.777498203,0.622573688,0.400071891,0.826024443,0.514378145,0.455787203,0.825305536,500030,PEACEHEALTH ST JOSEPH MEDICAL CENTER
0.729331416,0.58411215,0.773544213,0.566498922,0.653846154,0.351905104,0.825664989,520096,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS
0.938892883,0.372753415,0.738317757,0.410136592,0.363767074,0.436017254,0.826024443,450651,MEDICAL CENTER OF PLANO
0.751617541,0.389288282,0.580517613,0.566498922,0.231128684,0.575485262,0.826024443,180102,LOURDES HOSPITAL
0.858015816,0.95542775,0.985621855,0.671099928,0.965851905,0.61682243,0.82674335,180044,PIKEVILLE MEDICAL CENTER
0.925233645,0.517613228,0.61286844,0.410136592,0.154565061,0.895758447,0.827102804,310029,OUR LADY OF LOURDES MEDICAL CENTER
0.721063983,0.577641984,0.629043853,0.001437815,0.668583753,0.693745507,0.827462257,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER
0.726096334,0.779295471,0.920560748,0.410136592,0.620416966,0.755930985,0.827821711,230089,"BEAUMONT HOSPITAL, GROSSE POINTE"
0.835370237,0.302300503,0.649173257,0.001437815,0.345434939,0.500718907,0.828181165,30087,SCOTTSDALE SHEA MEDICAL CENTER
0.952911574,0.093817398,0.580517613,0.001437815,0.038461538,0.436017254,0.828540618,50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON
0.778936017,0.743709561,0.954349389,0.001437815,0.801222142,0.500718907,0.828900072,140186,RIVERSIDE MEDICAL CENTER
0.947160316,0.198418404,0.798705967,0.001437815,0.462616822,0.16139468,0.829259526,310014,COOPER UNIVERSITY HOSPITAL
0.832854062,0.50790798,0.580517613,0.001437815,0.552839684,0.722861251,0.829618979,390256,MILTON S HERSHEY MEDICAL CENTER
0.93961179,0.483824587,0.980948958,0.001437815,0.054996405,0.755930985,0.829618979,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
0.89503954,0.182602444,0.538102085,0.410136592,0.190150971,0.351905104,0.830337886,50485,LONG BEACH MEMORIAL MEDICAL CENTER
0.82278936,0.276419842,0.726455787,0.001437815,0.046010065,0.722861251,0.83069734,330104,NYACK HOSPITAL
0.787203451,0.337167505,0.438173976,0.001437815,0.729331416,0.308051761,0.831056794,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS
0.819913731,0.020129403,0.242631201,0.001437815,0.121135873,0.207404745,0.831416247,180132,LAKE CUMBERLAND REGIONAL HOSPITAL
0.751258088,0.147375988,0.195183321,0.410136592,0.212437096,0.532350827,0.831775701,220031,BOSTON MEDICAL CENTER CORPORATION
0.771746945,0.485262401,0.674335011,0.410136592,0.668583753,0.351905104,0.832135155,340155,DUKE REGIONAL HOSPITAL
0.780733285,0.709202013,0.843997124,0.001437815,0.789719626,0.575485262,0.832494608,100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
0.872034508,0.31488138,0.33465133,0.410136592,0.552839684,0.436017254,0.832494608,140228,SWEDISH AMERICAN HOSPITAL
0.73364486,0.39108555,0.182242991,0.001437815,0.445003595,0.87526959,0.833213515,360172,MERCY REGIONAL MEDICAL CENTER
0.80589504,0.372034508,0.791157441,0.001437815,0.686196981,0.207404745,0.833572969,140179,LITTLE COMPANY OF MARY HOSPITAL
0.788281812,0.82674335,0.41984184,0.410136592,0.928828181,0.755930985,0.833932423,100151,MAYO CLINIC
0.955068296,0.115744069,0.147016535,0.410136592,0.308770669,0.436017254,0.834291876,10040,GADSDEN REGIONAL MEDICAL CENTER
0.80194105,0.244787922,0.438173976,0.001437815,0.345434939,0.532350827,0.83465133,390201,POCONO MEDICAL CENTER
0.846153846,0.716391086,0.620416966,0.001437815,0.424874191,0.959741193,0.835010784,30093,BANNER DEL E WEBB MEDICAL CENTER
0.867721064,0.277498203,0.147016535,0.001437815,0.154565061,0.921998562,0.835370237,330401,ST CATHERINE OF SIENA HOSPITAL
0.934579439,0.236161035,0.705607477,0.001437815,0.054996405,0.636232926,0.835370237,100110,OSCEOLA REGIONAL MEDICAL CENTER
0.779654925,0.817757009,0.538102085,0.001437815,0.653846154,0.982386772,0.836089145,300001,CONCORD HOSPITAL
0.744428469,0.23364486,0.155283968,0.001437815,0.811646298,0.255571531,0.836448598,250104,ANDERSON REGIONAL MEDICAL CTR
0.981308411,0.283968368,0.687275341,0.410136592,0.380661395,0.268152408,0.836808052,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
0.924514738,0.116462976,0.815600288,0.410136592,0.065061107,0.189432063,0.836808052,100256,REGIONAL MEDICAL CENTER BAYONET POINT
0.961897915,0.236161035,0.22573688,0.001437815,0.038461538,0.921998562,0.837526959,50761,PROVIDENCE TARZANA MEDICAL CENTER
